Date,Time,Views,Caption,Hashtags
2022-04-12,12:40:05,142286,"IPL ka season chal raha ha aur mein bhi poore josh mein hu. Shoots ke time breaks leke cricket khelne ka maza hi alag hai. 
Aap batao ki aapko breaks mein kya karna pasand hai?",
2022-04-10,07:35:14,153100,Maine successfully superhero powers achieve karli hai 💪,
2022-04-08,07:03:59,198860,"Baraf ka gola khane ka mann kara tha, par yeh baraf mein namak ka taste kyu aara hai 😵‍💫",
2022-04-04,09:43:47,206443,"Jab bhi mei bahar ghumne jata hu toh koshish rehti hai ki nature se zyada se zyada interact karu. Aur aisi jagah jakar kafi alag si energy feel hoti hai. Aap sab
batao ki kya aapko bhi aisa feel hota hai?",
2022-04-01,14:58:35,97029,"We made a revolutionary Mind Controlling Machine. 5 Years se kaam kar rahe the ispe🔥🔥🔥
Dekhlo Video jaake Maja aaega",
2022-03-31,11:02:37,145291,Aapko kya lagta hai sirf redbull pankh deta hai?,
2022-03-22,12:50:22,186429,Mard ko dard nahi hota lekin thand toh lagti hai 🥶,
2022-03-18,09:51:10,330562,"I hope aapki life bhi is Holi ki tarah Colors se bharpur ho ! 
Happy Holi 🎉",
2022-03-17,07:16:36,191944,"Tumhe kya laga kaam ki cheez dekh raha hu ...
Arre Memes bhi important hai 😏",
2022-03-13,13:38:56,263034,Panchi banu udhta phiru 😁,
2022-03-10,05:17:41,122652,Majnu Bhai se inspiration lekar Picasso jaisi art piece bana diya😁,
2022-03-08,01:39:09,237040,Jitni gehri raat utni sundar subah,
2022-03-05,12:30:49,165790,Spain aake yeh pata chala ki shikanji ko limonada bolte hai 😲,
2022-03-02,09:58:24,160108,Barcelona me messi toh mila nahi... toh socha galiyon ko hi explore kar lu,
2022-02-28,12:11:59,199261,"Football me jo energy hai usko feel karke maja hi aa jata hai. It felt like the whole stadium is playing with the team.
Meri first time thi stadium me match dekhna but it was 🔥🔥🔥",
2022-02-26,11:10:58,168076,Photosynthesis ki prakriya dekhte huye,
2022-02-23,13:12:47,166483,"Yeh PC nahi,beast hai,hamari tarah elegant aur fun. Bas isko uthane ki kosish nahi karni chahiye thi 🔥",
2022-02-16,13:31:23,159583,"This is how i wanted to work and
shoot videos, kyunki iss saal ki thand
bahut jaada thi 🥶 But its time to say goodbye.",
2022-02-14,06:31:48,180828,"Mera toh Valentine’s Day ban chuka hai,aapka kya plan hai??",
2022-02-10,08:32:20,189727,Although hum kaafi videos shoot karte hai par bahar jakar shoots attend karne mein humesha kuch naya aur exciting seekhne ko milta hai😊,
2022-02-07,13:08:44,196016,"I never thought from making videos in my college hostel parking lot l would be on the forbes list a few years later. 

I truly believe everyone can do amazing things, it will need a lot of work, failures, tough decisions and patience but the process will be great fun. 

Thank you @forbesindia for having me amongst 30 amazing people who are changing the world for the better.",
2022-02-05,07:01:11,132372,"These Graffiti walls signify that Art is everywhere. Surely yeh thoda different way of expressing hai but on the same hand kaafi mazedar bhi hai.

Aur Waise inn photos me 2 art pieces hai Ek piche aur ek aage😃",
2022-02-03,11:41:57,105539,"Spent a whole day with just a smartwatch.

Hum phone and laptop jaisi cheezo me itna involve ho chuke hai ki ab wo humare life ka part bann chuke hai.
Mere liye bohot mushkil tha, par aap log bhi try kar sakte ho.",
2022-02-01,13:44:48,148728,Learning is always a step in the right direction...Khana banana nahi aata par try kar lete hai.😜🧑‍🍳,
2022-01-30,10:21:48,242962,Haste haste kat jaaye raaste😁,
2022-01-27,08:40:17,87472,"Mai humesha ready rehta hoon. Opportunity grab karne ke liye.

#ad Aapke liye bhi ek Opportunity hai @cred_club ki aur se to win Rs. 50,000!Check Instagram Story and Participate!",#ad
2022-01-25,11:57:02,166880,National Tourism Day hai aaj toh socha kuch photos post kar deta hu 🥳✈️,
2022-01-21,14:19:23,196534,Caption daalna bhul gaya,
2022-01-19,08:47:26,229372,Puri actor wali feeling aa rahi 😎,
2022-01-15,10:03:51,162522,Aise aasman Delhi mai bhi aaye!,
2022-01-13,11:45:23,119847,Everytime you fall make sure you start building up again 🔥 #atmanirbhar,#atmanirbhar
2022-01-11,13:00:29,163069,Pehle pet puja phir kaam duja! 😎,
2022-01-08,12:45:48,175634,"Chalana nahi aata dosto, sirf photo ke liye pose de raha hu 😎🥲",
2022-01-06,13:21:29,192323,"Nahi Bhai! Thand mujhe bhi lagti hai, ye garmiyon ki photo hai.🥶",
2022-01-03,10:23:27,155284,"New Year Resolution tha patla hone ka, par green tea bohot pheeki hai..

What's your New Year Resolution??",
2022-01-01,14:40:09,100141,"Playing multiplayer taaki kabhi akela feel naa ho.💪

This Team has always
had my back. The energy I feel
around everyone has been the
reason behind this achievement🔥

Happy New Year 🥳",
2021-12-30,05:39:17,137567,"Shoot Post Sleep…
Year 2021 in a nutshell",
2021-12-28,07:21:42,223763,Thand jitni bhi ho pose zaroori hai. 💪,
2021-12-25,16:05:42,154410,What gifts did you get from your santa this year? 🎅,
2021-12-25,13:03:47,189764,"Cred surprised people with free gifts 🎁 @cred_club 

#reels #cred","#reels, #cred"
2021-12-22,06:51:30,140079,"Swagat hai aapka ""MARD VS WILD"" ke pehle episode me.
 
Vlog coming soon!!",
2021-12-19,16:18:53,198912,"Be all that you imagined you could be. 

Overlays Clothing 
20.12.21 - 12 PM",
2021-12-18,14:50:52,129199,"Thodi excitement, thodi nervousness 😬 but maza aayega! 

 Only 2 Days to go! 🔥",
2021-12-17,11:36:53,155963,Kaam ke beech khel kuud bhi zaruri hai @overlaysclothing 🔥,
2021-12-15,13:36:18,254622,"Achche fans deserve hi nahi karte😂
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#salonayyy #techburner #feelitreelit #tech","#salonayyy, #techburner, #feelitreelit, #tech"
2021-12-12,12:01:08,212447,"High Quality Modelling Career, starting soon! 🙈",
2021-12-09,11:56:51,231051,"Pic 1 - On Camera 
Pic 2 - Off Camera 📸",
2021-12-04,09:22:23,142350,Nature has a vibe of its own🏔,
2021-11-30,08:04:27,264670,Ghost Rider Pro Max 💀🔥,
2021-11-25,15:48:33,191641,Aaj Studio me kaafi jaadu aur masti🔥,
2021-11-25,08:11:11,272948,"Motapa kam karne ke liye cycle chalane ka socha tha, but abh toh ye bhi Electric ho gayi hai! 🤦🏻‍♂️",
2021-11-22,11:31:38,153882,What time it is guys...... It is Cleaning Time!🧼,
2021-11-20,09:30:42,227285,Are you ready for another Premium Unboxing Experience 😎,
2021-11-17,07:09:33,169711,Thank you for 1 Million ❤️,
2021-11-12,05:45:41,180887,Naye Bahubali ko test kar liya jae!,
2021-11-08,15:38:50,180409,"Son Papdi zayada kha li, seedha baitha nahi jaa raha😂",
2021-11-04,15:51:28,207972,"Happy Diwali ! 
I hope the flame within you lights up the whole world🔥",
2021-11-02,13:56:01,104391,Exploring new things is always full of fun and great experiences!,
2021-10-31,12:40:59,130790,"I am fortunate enough to meet amazing people, and they all are givers, they give without expectation and somehow it comes back to them 100x. 

It is so fascinating that the more you give, the more comes your way🔥",
2021-10-29,12:53:15,69309,"We don't use technology, we live technology.",
2021-10-27,06:55:56,105204,"Congratulations @neelgogia @jagchima @iplixmedia for successful 2 years! 🔥

Kaafi mast rahi hai humari journey, aage bhi tagdi cheezein karenge!",
2021-10-26,11:59:00,173506,"Share with your techy friends. 

#techreels #reels #instareels #techfacts #tech","#techreels, #reels, #instareels, #techfacts, #tech"
2021-10-25,15:19:52,231482,"Pehli baar electric car review karne ka experience Kaafi majedaar tha. I'm excited for the future of EVs in India.

@audiin",
2021-10-19,11:14:10,114048,Kaafi majedaar baatien huyi @goodnewstoday ke sath. Jald hi milte hai TV par 🔥,
2021-10-17,04:26:36,226184,"@gamerfleetog aur @souravjoshivlogs  se milke bohot maza aya, 
Dono ki dedication next level hai aur din raat kaam karke saari cheezein create karte hain, mere lie bohot hi inspirational trip tha. 
Kuch plan nahi kara tha but i am so grateful ki sab saath mile.
@official_sahiljoshi ka birthday bhi tha, wo bhi manaya.
I hope sab mast tabahi machae future me🔥",
2021-10-15,06:07:51,351709,"Mujhe itni khushi hui to see so many amazing people jo apni life me mast kaam kar rahe to come together and support a creators work. Youtube community is definitely 🔥. 

Mai bohot hi excited hum Dhindora ke lie. 2-3 sec ke shot ko shoot karne me ghante lagte hain and creating a series is definetely a bechmark. I went to watch the premiere and I loved it. 

Please go and watch aapko definitely maja aaega🔥",
2021-10-04,12:03:54,95196,Humne apne table ke andar jaan daldi hai usmain gaming computer banake😂,
2021-09-30,08:46:52,96599,1st day at work vs after 30 days 😎,
2021-09-28,12:22:45,102287,"Not much of a model but kabhi kabhi acchi photo aa jaati hai, shayad. 😅",
2021-09-26,09:14:17,94358,"Full speed mai drive kar liya jae 🚘
Gaming Gadgets par Majedaar video banayi hai Go & Watch",
2021-09-24,07:21:01,124332,"It is always beautiful meeting amazing creative people who are pushing the creative boundaries of content. I learn so much each time i spend time with them🔥 

Vlog coming soon",
2021-09-22,09:26:12,95464,Udta hi phiru.,
2021-09-20,07:02:33,82788,Lets start the week with the smile 😄,
2021-09-16,14:27:24,90116,"Level 3 Bag ready hai 
Unboxing coming soon 🔥",
2021-09-15,14:47:49,64138,Thank you for your love and support @overlaysclothing 🔥,
2021-09-14,18:25:16,90422,"New iPhones🔥
Better Cameras
A15 Bionic Chip 
Bigger Battery 
and 120Hz
Also price same. What u think?",
2021-09-12,11:02:59,88448,Kaun keh raha hai photo acchi nahi aayi !,
2021-09-09,13:39:48,74927,It's not about working but enjoying the work.,
2021-09-07,14:33:05,116020,Nature has its own vibrations ✨,
2021-09-03,12:57:43,76121,Jaadoo ko bulakar unboxing karwade kya !,
2021-08-31,14:59:57,115387,"Take off ke lie Ready ho Chuke hain🔥
@overlaysclothing 

We are very grateful for all the support, A Tech Brand Launching clothing is not something that people expect but aap logon ne wishwas kia humare products par, we will make we overwhelm you with each launch. Each Tshirt means a lot to us and we hope you will do amazing things wearing these.
Bohot saare challenges aaye and still aa rahe but we are able to do all this because of your support. 🔥",
2021-08-17,16:16:44,74516,"20th Aug 2021, @overlaysclothing is Launching 🔥",
2021-07-15,13:01:33,114019,"Very Sasta Tikau Model , For enquiries comment karie.",
2021-07-12,17:45:19,89881,"Hum sabke pas ek powerful tool hai,
Sab animals ke pas dimag hai, sab baat kar sakte hain, sabke pas emotions hain, aisi bohot saari cheezein kar sakte hain jo humare lie would feel like magic.
Scientists ne monkeys ko baat karna,puzzle solve karna, aur sign language bhi sikha di hai and they can communicate very well but there is one thing they never did.

They never asked a question.
I think curiosity is what separates us, it is who we are. 

I believe the questions we ask ourselves is what we wire our brain to do and the questions form who we are🔥",
2021-07-07,17:05:06,76243,"Neel ka Happy Birthday🔥

Have learned so many things from him and every time meeting him or talking to him is a full positive experience. 

He is going to do wonders in life and it will be a beautiful experience to see it all unfold🔥",
2021-06-30,13:19:59,72324,TechBurner Table ka Asli sach🔥,
2021-05-27,13:58:10,132034,"Jab bhi I travel for work ek din nikal leta hun thoda explore karne ke lie.

This was before lockdown, South India gaye the and the vibrations were real.

I believe People and Places and even objects have a certain type of energy which you can feel, i try to give positive energy to the people i surround myself with, the places i go to and the things i have.
I feel Its just a cycle, the more you give , the more comes back.",
2021-05-23,05:56:21,95383,"Injection lag gaya💉
Ek Post karna to banta hai.",
2021-03-25,13:27:28,92469,"Life is Simple,
Just like Staying in Shape,
You work out and eat good food and you be healthy, 
There is no shortcut or tonic or secret food or secret exercise.
Life is simple but it takes time and constant effort and a lot of patience.
It helps if the process is fun🔥",
2021-03-21,18:08:26,91039,"Kaafi Indepth Badiya Baatein kari gai @dhattarwalaman ki Podcast par.
Had an amazing time talking to him and his team and super excited to see him execute his vision for his students🔥🔥🔥

Jald hi aaegi on @hustlersbay channel.",
2021-03-06,14:51:51,78801,"Not much of a Speaker but kabhi kabar bol bhi lete hain🔥

Had an insightful experience with @joshtalkslive and their team was super nice and polite.",
2021-03-03,12:51:35,57279,"Agar English mein cheezein milna mushkil hain, to ab aasani se kar sakte hain Hindi mein shopping on Amazon. Bas 4 aasan steps mein badaliye aur Dhundiye, Chuniye, Kharidiye apni bhasha mein.

#ApniDukaanApniZubaan @amazondotin #AmazonHindi","#ApniDukaanApniZubaan, #AmazonHindi"
2021-02-28,16:23:06,91077,"Living the Green Life...
.
.
.
.
.
After Eating Biryani🔥",
2021-02-12,17:58:09,77595,"Team work makes the Dream Work🔥

Aap video me bas mujhe hi dekhte hain but agar sachi bolu to ye sab log zayada mehnat karte hain, har choti se choti cheez pe focus daal ke aapke lie mast videos banane me sab lage rahte hain. 

Thank you everyone.
Jo photo me nahi hain unko bohot miss kia gaya.",
2021-02-10,06:42:26,83945,Wondering why Macro camera still exist on smartphones.,
2021-01-30,12:19:35,89555,Weird Combo but works🔥,
2021-01-29,08:26:20,115545,Mumbai wale doston se milke kaafi maja aya🔥,
2021-01-19,14:53:32,79025,Kuch Naya Karne ka time aa gaya hai Doston🔥🔥🔥,
2021-01-18,17:15:41,66448,Oppo Reno 5 Pro 5G me mast features hain,
2021-01-11,12:53:04,65331,"Samsung ne mast invite bheja hain Galaxy Unpacked ka. 14th January ko majedaar launch event hoga!

@samsungindia @samsungmobile 
#TeamGalaxy #SamsungEvent #galaxycreatorslounge #withGalaxy #EpicResolution #SamsungUnpacked","#TeamGalaxy, #SamsungEvent, #galaxycreatorslounge, #withGalaxy, #EpicResolution, #SamsungUnpacked"
2021-01-09,07:53:49,84165,Flight me jane ke lie saste @rjabhinavv ban gye 🔥,
2021-01-08,12:56:09,85517,Why Should Kids have all the Fun😆,
2021-01-01,08:52:15,73567,2021 Lets go 🔥,
2020-12-25,16:22:25,84712,Merry Christmas Doston 🎄,
2020-12-18,10:59:47,96492,"After Before, Video Jald hi daalenge iski🔥",
2020-12-11,17:12:48,81898,Hello Deviprasad ghar par hain?,
2020-11-23,15:32:28,82668,"Kitne bhi drone uda lo , paper ke plane ka apna alag maja hai 🔥",
2020-11-21,05:23:10,68387,Good Morning Doston🔥,
2020-11-14,15:45:09,110344,"Ye saal kaafi ajeeb sa raha hai but ye dekh ke itna mast lagta hai ki itni problems ke beech bhi hum sab khushiyaan failane ke lie koi na koi cheez ya din ya festival dhund hi lete hain.
Happy Diwali Doston 🔥",
2020-11-03,18:44:22,52823,,
2020-10-27,13:44:23,73692,"Hey There, just testing the dyanamic range of the iPhone 12 Pro Front Cam using very different colors. 
Also I love you guys ❤️",
2020-09-30,15:15:40,99736,"Recently jo videos hum bana rahe wo itne badiya nahi the, bas banane ke lie bana rahe the. I just wanted to Sorry.
 Kyunki banta hai bhai.

Aur aap logon ko ek bohot hi bada thank you bolna tha, itna zayada pyaar dete hain aap maja hi aa jata hai, even jab content is not upto par. 
Also we hit 4m and 300k on insta but numbers ka kya hi hai, aapka pyaar hi hai sabse mast.",
2020-09-17,16:36:45,45854,"@primevideoin lekar aaya aesa hi kuch ek naya suspense thriller #CUSoon!

#FahadhFaasil @roshan.matthew aur @darshanarajendran ki acting mast hain!

Aap dekh sakte hain #CUSoonOnPrime","#CUSoon, #FahadhFaasil, #CUSoonOnPrime"
2020-09-14,16:02:30,69363,Fun is something you create out of life🔥,
2020-09-02,14:39:13,57727,PubG Players right now!,
2020-08-25,17:27:06,49850,"Takniki dosto se thoda bachke rehna chahiye guys, kabhi kabhi dokha de jaate hain.",
2020-08-19,17:59:18,82930,"I started using the camera 5 years ago because it was fun. I did record in a parking lot or weird places aur kabhi struggle wali feeling nahi ayi.
Aur abhi bhi sochta hun to it majedaar hi lagta hai. Camere se dosti si ho jati hai, Matlab ek connection sa ban gaya hai equipment se. 

Tabhi tech review kar rhe hain shayad😅
But aap log dekhte hain aur support karte hain to ek blessing sa feel hota hai. 
#worldphotographyday",#worldphotographyday
2020-08-17,14:34:12,76548,"2020 me World tour karne ka soch raha tha.
Ab Park me jaake khush ho jata hun😅",
2020-08-07,17:07:19,76510,Life me Masti nahi kari to kya kara🔥,
2020-08-04,15:37:36,85470,Rakshabandhan kal tha but photo mast lag rahi🔥,
2020-08-01,15:12:29,66962,Hum Ranginiyaan failane mein jyaada vishwas rakhte hain.,
2020-07-29,13:05:15,72791,"Studio me milke phone se photoshoot kara tha,
Smartphone guess karne ki koshish karo.",
2020-07-26,18:08:08,69694,"Lenskart vs Snapchat 3D Glasses, batao konsa mast?",
2020-07-24,17:23:34,57859,"When people tell me, corona thik karne ke lie ghar pe baitho aur tv dekho.",
2020-07-22,12:10:46,63925,"Aap puchte hain ki khush kaise rahta hun, apni ek trick batata hun.
Aisa nahi hai ki udaas nhi hota ya har time khush hi rahta hun, mere hisab se to sab part hai.
Cheezein sabke saath hoti hai jisse dukh hota hai ya cheezein sahi nahi lagti but
mai time limit set karke rota hun. Thoda ajeeb sa lagega sunne me but agar kuch thoda sa bura hua to 2-3 ghante ki, thoda aur zayda hua to 1-2 din ki aur bohot hi bekar sa hua to 1 week ki. 

Itne time mast rone pe focus karta hun but uske baad udaasi chahe thodi bohot rahe but kaam nahi rokta bilkul aur mostly sab set ho jata hai.

Aaj kal mai kaafi logon ko social media pe notice kar rha, specially students jo thoda pareshaan hain, to maine socha share kar dun shayad kisi ki help ho jae.",
2020-07-18,17:02:37,60562,Golgappe healthy khana hai ki nahi?,
2020-07-15,17:06:52,63303,"Maine humesha aapse ye chupa ke rakha, mere actually me 6 bhai hain.",
2020-07-13,15:34:51,69117,Kabhi kabhi aage badhne ke lie ruk ke rasta bhi dekhna padta hai.,
2020-07-06,16:35:26,65232,"12 baje upload karna is not a strategy, its an emergency😆",
2020-07-03,18:24:25,49781,Plastic ka sahi istemaal kar lia jae doston,
2020-06-20,04:45:41,74444,Iron Man,
2020-06-18,16:41:24,66980,Burning News🔥,
2020-06-13,04:45:35,65473,"New Profile Picture, Guess karo konse camere se li hai?",
2020-06-04,17:17:43,65525,"Sunne me aisa makhan lagane jaisa lagta hai, but seriously mast ho yaar tum log🔥
Itna zayada support dete hain aap log uski wajah se kaafi khushali hai life me aur aapko bhi dene ki koshish karte hain. 
Sahi me dil se Thank you❤️",
2020-05-22,14:12:02,59185,Balcony me khada hoke bahar jane wali feel aa gyi🔥,
2020-05-18,15:52:34,35195,"Aaj aapko hum mast equipment se model banna sikhaenge.
Mai khud to ban nahi paya but aapka sapna saakaar karne ki puri koshish karunga.
@nykaaman se aap ye samagri prapt kar sakte hain.",
2020-05-17,15:51:56,50454,"3 is kind of a lucky number, 
Very Lucky that such an amazing group of people working together, 
Very Lucky that we enjoyed what can be called as work, 
Very Lucky to learn so much from them, 
I will be honest most of the funny jokes, the edits, the super fun things that you see are created by these guys and this achievement belongs a lot more to them than to me. 
Mai koshish karta hun zayada kuch aapse na mangun but ek kaam kardo follow each of these guys aur thoda sa pyaar in sabko bhi dedo.
@_mmmayank_ 
@saaquibneyazi 
@_creador 
@neelgogia",
2020-05-06,16:41:37,34971,Ladki ko wash me kaise karein🔥,
2020-04-29,12:44:24,21183,"I will be sharing some tips and tricks to get you through this lockdown! 
Very excited for to see you guys🔥

#OneNationAtHome",#OneNationAtHome
2020-04-05,13:59:35,59613,Ghar pe mummy se channi chura ke photo kheechne me jo maja hai 🔥,
2020-04-01,16:29:07,46232,"Second Image meri pehli ramp walk thi🔥
100% not April Fool",
2020-02-27,16:25:05,51418,Team Work makes the dream work🔥,
2020-02-14,12:43:52,41755,"Chole kulche udhar hain! 
2nd Pic : Nahi mile yaar, Valentines day ke din ek aur disappointment.",
2020-02-10,11:21:15,21989,"Auto Expo me I saw a lot of cars with new tech inside. 
MG also had some really cool cars with innovation in AI, Autonomous driving and Electric vehicles. You can check them out yourself at the Auto Expo.
Waise Aapko konsi sabse achhi lagi?

#MGAtAutoExpo @mgmotorin",#MGAtAutoExpo
2020-02-06,16:03:00,59221,Being happy is not something that you can control but being positive is.🔥🔥🔥 Waise auto expo ka vlog banau kya?,
2020-01-29,09:35:00,29067,Teetar ke do aage teetar... #lifehacks #teetarislove @lenskart,"#lifehacks, #teetarislove"
2020-01-25,15:51:31,40659,,
2020-01-12,14:02:12,36229,Ye waiter golgappe idhar kyun nhi laa rha,
2020-01-09,18:17:40,39095,"“I don’t give a fuck about what people think.”
This Line sounds like bullshit to me.
Its so much overused and I think its just a very self centered and negative way to go about things.

I feel when we dont care about what people think or how it impacts everyone around us it makes us feel free and we do things that feel right to us and cut off from the outside noise and it certainly works but not always.

It makes the person less receptive to the opinions of everyone around them , people say positive and negative things and I feel to grow/learn its way better to just hear what others have to say.

Not giving a fuck seems pretty easy but its a little challenging to understand where people are coming from. It could be that the guy giving hate comments on a pic of urs is just fed up with his life and is giving out hate to get attention
Or
Maybe Hes giving hate because the pic was actually disturbing to him.

Either way, having empathy for other people’s opinions is something i believe brings in perspective and helps us makes the best choice.

And sometimes positive reinforcement might make us feel good but it could also be that the person whos giving it doesnt want to hurt our feelings by telling the truth.

I could be wrong but I 100% give a fuck about what people say,I care deeply about the opinions of others and i try to understand where they are coming from and its a little challenging when its all negative but I feel its necessary.",
2020-01-05,07:41:27,40122,Giving is the Secret 🔥🔥🔥,
2020-01-01,16:38:46,57527,2020 me: Ahh... Yaar mai 10 saal pehle zayada cool tha.,
2019-12-27,12:07:36,38740,"I thought i might share this one thing that I think is the reason why I have cultivated a little bit of success with youtube and all of this social media.

I met a few people today who told me that i am very talented and smart, speaking and making videos comes so naturally to me.

Trust me that is far from the truth, I dont think I am talented or smart, everything that you see in has been learned, Forget about speaking on camera or on stage, i couldnt speak to people in everyday conversations, i didnt know anything about making videos or technology or business or just basic life skills. And i also take a lot more time as compared to an average person to learn anything, but I dont mind it, i like the process. I have spent so much time learning basic things that come so naturally to most people its funny, and I will be honest i am still not very good at a lot of basic things. 
Learning is something that has stuck with me and although i am not the most consistent person, I have been very persistent with improving and learning things and I hope I can continue doing that while enjoying life haha.

Waise motivation wala banda nahi hun mai but
This is my #100th post so i thought I might share something of value.",#100th
2019-12-24,08:56:29,35152,Feeling interestingly weird !🤷‍♂️,
2019-12-17,15:04:24,34443,"After coming to china I learnt a very important life lesson that will stay with me forever.
.
.
.
Chinese food ko china me food bolte hain.
#lifelesson #learner #importantfacts","#lifelesson, #learner, #importantfacts"
2019-12-12,13:11:26,40115,"Hey,
There’s so much noise in the world that sometimes we get caught up in the little things. 
I feel so blessed that I am able to create content for you guys, meet amazing people from whom i get to learn so much, and to do things or businesses that i never even thought i could do. 
I know it sounds cheezy but I just wanted to say Thank you to everyone who has been a part of the journey. Its all because of your support. 🔥🔥🔥",
2019-12-03,13:47:53,42438,Rap Album launching soon ft Dj Rajesh and Rapper Bobby🔥🔥🔥 Btw ek Mast Video abhi upload kar raha hun for taking awesome pics! Dekh lena maja aaega!,
2019-12-01,06:13:25,19527,"Doraemon ka Asli Sach.

#Repost @nykaaman ・・・
@techburner👨‍💻 is here with his supreme tips on your daily beard🧔 care problems with this thoughtfully designed beard trimmer from Philips.💯 .

Get your own @philips BT7206/15 Vacuum Beard Trimmer on www.nykaaman.com to save yourself 25% now.🛒 .

#NykaaMan #TechBurner #Techie #Philips #Gadgets #Trimmer #Beard #BeardCare #Men #Grooming #Men #Grooming #Men #Grooming #BlackFriday #Sale #GrandSale #Deals","#Repost, #NykaaMan, #TechBurner, #Techie, #Philips, #Gadgets, #Trimmer, #Beard, #BeardCare, #Men, #Grooming, #Men, #Grooming, #Men, #Grooming, #BlackFriday, #Sale, #GrandSale, #Deals"
2019-11-28,06:17:44,27421,Never Stopping 🔥,
2019-11-22,16:36:09,34033,"Hello , Devi Prasad Ghar par hain?
#machli #baburao","#machli, #baburao"
2019-11-21,10:38:32,43613,"Harry Potter ka Asli Sach.
James ko mai nahi chodunga!",
2019-11-17,15:00:37,37193,"Waise Mazak Mazak ke beech me ye serious si TedTalk di aaj, 
I was so surprised by the amount of compassion that was shown by the listeners, aur bikul expect nahi kara tha ki people would be so interested in listing to me being raw about my journey, it was Stupid, Funny, Interesting but it was real af. 
Just to give a brief of what it was about kyunki video post nahi kar sakta ted talk ki,
Its just about how life is so funny, we do things that are real but they seem stupid to people around us. 
Everyone can make fun of it, can be impacted by it in a positive or a negative way but nobody can ignore it. 
Authenticity wins in the long run.🔥🔥🔥",
2019-11-16,13:46:05,42791,"2 Years ago I made a decision to say No to a proposal for a job that would have been a dream job for me at that time just because it didnt seem real to me. 
I didnt tell this to most people around me including my family because they would have tried to persuade me into it, aur jinko bataya wo bole ki youtube aur job saath me kar lio, bohot hi stupid sa decision lag rha hai.

Now I think of it, It was the best decision, I work most of the time but it doesnt feel like i work.
We have a team of the most amazing people, who are fired up everyday to make things happen.
Some decisions might be real to you but would feel stupid from the outside.
I like being stupid though😆",
2019-11-14,14:09:45,38244,"I dont know if u know but ye saare characters mai hi play karta hun.

#topsecret #hardwork #talent #OscarWinningActor","#topsecret, #hardwork, #talent, #OscarWinningActor"
2019-11-11,08:19:29,22618,New Tech in the House.,
2019-10-26,10:42:12,48078,"I always knew i had it in me,
People told me i dont have talent, some told me the industry is very competitive, 
I spent hours pouting my lips, trying to figure out the best locations, trying all kinds of poses and I can finally tell you, after years of perfecting every small action. 
I am a big Model now. #rich&famous #model4lyf #HardWorkPays","#rich, #model4lyf, #HardWorkPays"
2019-10-20,06:47:06,37660,"Bandaid’s Suck ! 😅

Been working pretty hard for the past week making videos,structuring the team, hiring people,going back and fourth with brands, creating processes for our work outside of youtube and ofcourse setting up the studio, pretty much everything’s going not the way you want it to and we could fix it all by taking some short term decisions, but some times i feel putting bandaids just stops the bleeding, it doesn’t solve the wound. 
The long term solutions sometimes hurt for a while, 
But i like this,
The weeks been a little rough but I am ready to bleed to be able to fly.
🔥🔥🔥",
2019-10-15,11:54:08,44366,"Maja karo itna ki life majak ban jae😆
#MondayMontivation

Waise Mai zayada game nahi khelta but ROG Phone pe game khelne me alag hi maja hai.",#MondayMontivation
2019-10-12,04:47:56,45885,"If I see anybody with the same pose copyright strike mar dunga.
My pose is my pose, none of your pose !",
2019-09-28,18:23:48,35167,"Kya haal chal rahe hain aap logon ke? 
Thoda kaam ke scene ki wajah se videos me thoda delay ho gaya hai, but very excited for the things coming!
🔥🔥🔥",
2019-09-20,16:49:47,38360,"If theres one thing that japan hai taught me it would be to let myself go! 
Puri trip me i didnt take my camera with me, except for the last 6 hours haha, and i didnt want to record the experience either on insta stories or anything, yaar i know a lot of you guys wanted to see it and would have enjoyed it for sure, but kabhi kabar thoda personal time off lena bhi zaroori rahta hai.
I feel like when i dont have my camera in my hand the experience is a lot different, i can connect with people a lot better and although i love making videos i love interacting with different people as well.
#creatorsummit me kaafi mast bande aae the and i got to learn so much from all the amazing creators from all around Asia and the Youtube Employees are super fun as well.
Thank you @youtube for inviting me to the event and Congrats for having such amazing creators on the platform.
Yaar ab thoda lamba ho raha hai to ab end kar dete hain by this inspirational quote from a very intellectual person :
Sometimes i start a sentence and i don’t know where its going, i just hope i find it along the way.",#creatorsummit
2019-09-10,08:33:00,37533,"Rangeeniyaan macha di jae?
#creatorsummit",#creatorsummit
